qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,choiceImageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
H28sekisan-046,sekisan_II,knowledge,3,Ⅱ数量積算,H28,,,,,,BSIJ公式 H28,images/sekisan/sekisan_H28_046.png,,下図の単独床板(S1)の、「長辺方向」の鉄筋の設計数量(m)の組合せとして次のうち、最も適切なものはどれか。,76.70,82.60,88.20,92.96,,,,,,,B,積算基準・床板の全長にわたる主筋の長さは、床板の長さにその定着長さを加えたものとする。· 連続する床板の全長にわたる主筋の継手については、1 通則4)の規定にかかわらず、床板の長さ4.5m未満は0.5か所、4.5m以上9.0m未満は1か所、9.0m以上13.5m未満は1.5か所あるものとする。ただし、単独床板及び片持床板の主筋の継手は、1 通則4)による。重ね継手の長さは、1 通則6)による。·鉄筋の割付本数が設計図書に記載されていない場合は、その部分の長さを鉄筋の間隔で除し、小数点以下第1位を切り上げた整数(同一の部分で間隔の異なる場合はその整数の和)に1を加える。,,published,2026-04-11
H28sekisan-047,sekisan_II,knowledge,3,Ⅱ数量積算,H28,,,,,,BSIJ公式 H28,images/sekisan/sekisan_H28_047.png,,"下図の全溶接構造の溶接H形鋼 L=6,000の計測·計算で、「100台」分の設計数量(t)として次のうち、最も適切なものはどれか。",82.14,84.61,85.46,86.25,,,,,,,A,積算基準鋼板は原則として設計寸法による面積を計測·計算する。ただし、複雑な形状のものはその面積に近似する長方形として計測·計算することができる。なお、「全溶接構造の鋼板」の場合は、第1編総則5(3)の定めにかかわらず短辺方向は小数点以下第3位まで、計測·計算する。,,published,2026-04-11
H28sekisan-048,sekisan_II,knowledge,3,Ⅱ数量積算,H28,,,,,,BSIJ公式 H28,images/sekisan/sekisan_H28_048.png,,下図の床仕上げの数量として次のうち、最も適切なものはどれか。,29.70,29.50,29.18,28.96・柱はすべて 900×900・コンクリートの壁はすべて厚さ 180・床仕上げはタイルカーペット・柱およびA通り、B通りの壁仕上げはコンクリート面にEP塗り·1通りおよび2通りの壁仕上げは石膏ボード直張りにEP塗りで仕上げ代はコンクリート面から1通りは 60mm、2通りは 40mm,,,,,,,C,積算基準(1)計測·計算する寸法3)1)の定めにかかわらず、主仕上の表面から躯体又は準躯体の表面までの仕上げ代が0.05mを超えるときは、原則としてその主仕上げの表面の寸法で計測·計算する。(2)欠除部分の処理1)各部分の取合による欠除壁部分の梁小口、天井又は床部分の柱小口等で、その面積が1か所当たり0.5㎡以下のときは、その部分の仕上の欠除は原則としてないものとする。,,published,2026-04-11
H28sekisan-049,sekisan_II,knowledge,3,Ⅱ数量積算,H28,,,,,,BSIJ公式 H28,images/sekisan/sekisan_H28_049.png,,下図の建具のフロートガラスt5(FL-5)の数量として次のうち、最も適切なものはどれか。,2.32,51 ㎡FL-5500100建具姿図(mm),2.44,2.51,,,,,,,C,積算基準(11)ガラス材1)全面がガラスである建具類のガラスの数量は、材質、規格等ごとに原則として建具類の内法寸法による面積を数量とする。ただし、かまち、桟等の見付幅が0.1mを超えるものがあるときは、その面積を差し引いた面積とする。2)額入り建具等のガラスの計測·計算は、設計寸法による。,,published,2026-04-11
H28sekisan-050,sekisan_II,knowledge,3,Ⅱ数量積算,H28,,,,,,BSIJ公式 H28,images/sekisan/sekisan_H28_050.png,,下図の内部改修工事において、展開図A面の壁の既存仕上(クロス)の撤去面積と、改修後の壁仕上(クロス)面積の次の組合せのうち、最も適切なものはどれか。,35.04,35.04,35.64 --- 28.94,35.64 --- 29.44,,,,,,,B,新設する。新設間仕切りのLGSはW100、②通りと上部の梁芯の距離は250㎜とする。撤去面積間仕切られた左の部屋には、吊り天井を新設する（天井高は2700）。A =9.8×(3.9－0.1)－0.8×(2.1－0.1)－0.6×1.0壁のクスはすべて撤去し新たに同じ仕上げを施す（天井内には新設しない）壁のクロスはすべて撤去し、新たに同じ仕上げを施す（天井内には新設しない）。=3737.24－1.60－0.6024160060扉および幅木は既存のままとする。,,published,2026-04-11
H29sekisan-001,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,構造形式の特性に関する次の記述のうち、最も不適切なものはどれか。,S造は高熱により鉄骨の強度が低下するので、耐火被覆が必要である。,S造は鋼材の製作期間などの準備期間が必要であり、現場作業も多い。,RC造は剛性が一般に良好であるが、せん断破壊時に脆(もろ)い。,SRC造は事務所、集合住宅、大スパン建築物が可能だが、工期が長い。,,,,,,,B,表11.1 構造形式の特性比較S造は鋼材の製作期間などの準備期間が必要であるが、現場作業は少ない。,,published,2026-04-11
H29sekisan-002,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,工程表に関する次の記述のうち、最も不適切なものはどれか。,ネットワーク工程表は、重点管理ポイントが明確にできる。,バーチャート工程表は、作業の前後関係が明確に表現できない。,ネットワーク工程表は、きめ細かい施工計画が立案できる。,バーチャート工程表は、工程の部分変更が全体に与える影響を発見しやすい。,,,,,,,D,バーチャート工程表は、部分変更が全体に与える影響が発見しにくい。,,published,2026-04-11
H29sekisan-003,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,準備工事段階に行う主な調査項目に関する次のうち、最も不適切なものはどれか。,建築基準法適合状況の調査,敷地境界線の調査,周辺道路·埋設物の調査,隣接物の調査,,,,,,,A,「建築基準法適合状況調査」は準備工事段階に行うものではない。,,published,2026-04-11
H29sekisan-004,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,建築物における設備工事に関する次の記述のうち、最も不適切なものはどれか。,建築と設備の工事区分は、設計図書により区分が異なるので、注意して確認しなければならない。,施工計画に先だって現地調査をおこない、気象条件、地域性など特殊な条件について調査しておくことが大切である。,防災の確保や最適環境を維持するため、建築と設備の双方が、調和の取れた工事の進め方を実現する努力をする必要がある。,重量大型機器は、通常の通路や扉の大きさで搬入できない場合、躯体工事の前に搬入·設置する。,,,,,,,D,重量大型機器は、通常の通路や扉の大きさで搬入できない場合、躯体の床や壁に開口部を設けて搬入する。,,published,2026-04-11
H29sekisan-005,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,建物完成から引渡しまでの間に行う検査として次のうち、最も不適切なものはどれか。,屋上漏水検査,消防検査,建築確認検査,工事監理者検査,,,,,,,A,屋上漏水検査は、屋上防水施工後すぐに行う検査である。,,published,2026-04-11
H29sekisan-006,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,CFT造(コンクリート充填鋼管造)に関する次の記述のうち、最も不適切なものはどれか。,CFT造は、鋼管とコンクリートの長所を有効に活用できる構造である。,CFT造は、RC造、S造、SRC造に続く第4の構造と言われている。,CFT造は、コンクリート充填性という施工性の問題があり、高層建築物には適さない。,CFT造は、建設大臣認定(当時)を取得したことにより実用化した。,,,,,,,C,CFT造は低層から高層までの幅広い建築物の柱部材として適用されている。,,published,2026-04-11
H29sekisan-007,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,建築積算に関する次の記述のうち、最も不適切なものはどれか。,CM、PM、FMなどのマネジメント業務の参画により、プロジェクトのコスト管理,建築物の企画段階からライフサイクル全般にわたって、コストマネジメントにも深く関与している。,建築物の設計図書のチェックや工事発注方式の検討、工程管理、品質管理などにも深く関与している。,建築積算は、設計、施工とのトライアングルの関係にあり、設計段階から竣工までコスト管理に深く関与している。,,,,,,,C,工程管理、品質管理などは積算業務外の領域である。,,published,2026-04-11
H29sekisan-008,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,工事の発注方式に関する次の記述のうち、最も不適切なものはどれか。,民間工事では、発注者側で調達する別途工事を除く、あらゆる要素を包括した工事を、総合請負会社に一括で発注する方式もある。,公共工事では、原則として建築工事、電気設備工事、機械設備工事および昇降機設備工事を、それぞれ分離発注方式としている。,民間工事では、設計業務および施工を一括して発注する、デザインビルド方式もある。,民間工事では、自己の資金などを活用して施設の建設から維持管理、運営を含めた一括で発注するPFI方式がある。,,,,,,,D,PFI方式は、公共調達の一手法。,,published,2026-04-11
H29sekisan-009,sekisan_I,knowledge,3,Ⅰ建築一般,H29,,,,,,BSIJ公式 H29,,,施工者選定方式に関する次の記述のうち、最も不適切なものはどれか。,見積合せとは、発注者が特定する施工者から見積徴集して話合い、双方の合意を得て契約する方式である。,一般競争入札とは、発注者が示す施工実積、技術者の資格などの資格要件を満足した、すべての者が参加できる競争入札方式である。,指名競争入札とは、発注者が示す施工実積、技術者の資格などの資格要件を満足した者の中から、複数社を指名する競争入札方式である。,特命随意契約とは、発注者がみずから信頼のおける特定の施工者を選定し、契約する方式である。,,,,,,,A,見積合せとは、複数社の見積徴集により適当な社と契約する方式。,,published,2026-04-11
